0.024578	0.0221378	0.0195853	0.0169332	0.0141942	0.0113817	0.00850946	0.00559142	0.00264179	-0.000325052	-0.00329465	-0.00625254	-0.00918432	-0.0120757	-0.0149125	-0.0176811	-0.0203678	-0.0229596	-0.0254438	-0.0278084	-0.0300418	-0.0321331	-0.0340721	-0.0358494	-0.0374562	-0.0388849	-0.0401283	-0.0411804	-0.0420361	-0.0426912	-0.0431425	-0.0433879	-0.0434261	-0.0432569	-0.0428811	-0.0423007	-0.0415184	-0.040538	-0.0393643	-0.0380032	-0.036461	-0.0347456	-0.032865	-0.0308287	-0.0286464	-0.0263288	-0.0238873	-0.0213337	-0.0186805	-0.0159405	-0.0131273	-0.0102544	-0.00733593	-0.00438604	-0.00141913	0.00155035	0.00450794	0.00743923	0.0103299	0.013166	0.0159336	0.0186192	0.0212098	0.0236928	0.026056	0.028288	0.030378	0.0323156	0.0340916	0.0356973	0.0371248	0.0383672	0.0394184	0.0402734	0.040928	0.041379	0.0416242	0.0416624	0.0414934	0.041118	0.0405382	0.0397566	0.0387771	0.0376045	0.0362444	0.0347036	0.0329894	0.0311102	0.0290752	0.0268943	
0.021934	0.0194585	0.0168566	0.0141417	0.011328	0.0084304	0.00546416	0.00244518	-0.000610311	-0.00368585	-0.00676482	-0.00983058	-0.0128666	-0.0158564	-0.018784	-0.0216338	-0.0243906	-0.0270399	-0.0295679	-0.0319616	-0.0342088	-0.0362983	-0.0382199	-0.0399644	-0.0415238	-0.042891	-0.0440603	-0.045027	-0.0457875	-0.0463396	-0.0466819	-0.0468144	-0.046738	-0.0464548	-0.0459677	-0.0452808	-0.0443989	-0.0433278	-0.042074	-0.0406448	-0.0390481	-0.0372925	-0.0353872	-0.0333419	-0.0311666	-0.0288718	-0.0264686	-0.0239679	-0.0213813	-0.0187205	-0.0159972	-0.0132236	-0.0104116	-0.00757352	-0.00472155	-0.00186797	0.000974977	0.00379505	0.00658009	0.00931803	0.0119969	0.0146049	0.0171304	0.0195621	0.0218887	0.0240994	0.0261838	0.0281316	0.0299333	0.0315796	0.0330619	0.0343721	0.0355028	0.0364472	0.0371996	0.0377546	0.0381082	0.0382568	0.0381982	0.0379311	0.037455	0.0367709	0.0358805	0.0347869	0.0334943	0.032008	0.0303343	0.0284809	0.0264564	0.0242705	
0.018909	0.0164007	0.0137524	0.0109787	0.00809492	0.00511728	0.00206285	-0.00105073	-0.00420527	-0.00738228	-0.010563	-0.0137288	-0.0168609	-0.019941	-0.0229512	-0.0258739	-0.0286926	-0.0313914	-0.0339553	-0.0363704	-0.0386241	-0.0407049	-0.0426025	-0.044308	-0.0458141	-0.0471147	-0.048205	-0.0490818	-0.0497433	-0.0501888	-0.0504191	-0.0504361	-0.050243	-0.0498439	-0.0492441	-0.0484495	-0.0474673	-0.0463049	-0.0449706	-0.0434732	-0.0418221	-0.0400268	-0.0380973	-0.0360436	-0.0338761	-0.0316052	-0.0292413	-0.0267949	-0.0242765	-0.0216963	-0.0190649	-0.0163925	-0.0136893	-0.0109654	-0.00823113	-0.00549645	-0.00277146	-6.62087e-05	0.00260923	0.00524478	0.00783033	0.0103557	0.0128109	0.0151855	0.0174694	0.0196526	0.0217247	0.0236759	0.0254961	0.0271758	0.0287054	0.0300759	0.0312785	0.0323049	0.0331476	0.0337994	0.0342542	0.0345066	0.034552	0.0343871	0.0340093	0.0334176	0.032612	0.0315938	0.0303655	0.0289314	0.0272967	0.0254683	0.0234543	0.0212643	
0.0157032	0.0131641	0.0104719	0.00764181	0.00469046	0.00163555	-0.00150423	-0.00470941	-0.00795988	-0.0112351	-0.0145142	-0.0177763	-0.0210008	-0.0241672	-0.0272557	-0.030247	-0.033123	-0.0358664	-0.0384611	-0.0408924	-0.0431471	-0.0452133	-0.0470809	-0.0487414	-0.0501879	-0.0514153	-0.0524201	-0.0532005	-0.0537563	-0.0540886	-0.0542004	-0.0540956	-0.0537795	-0.0532587	-0.0525404	-0.051633	-0.0505454	-0.0492873	-0.0478687	-0.0463	-0.0445917	-0.0427547	-0.0407995	-0.0387369	-0.0365773	-0.0343311	-0.0320082	-0.0296184	-0.0271711	-0.0246755	-0.0221403	-0.0195742	-0.0169855	-0.0143822	-0.0117724	-0.00916385	-0.00656444	-0.00398197	-0.00142434	0.00110043	0.00358416	0.00601844	0.00839464	0.0107039	0.0129369	0.0150844	0.0171367	0.0190837	0.0209156	0.0226221	0.0241929	0.025618	0.0268873	0.0279911	0.02892	0.0296651	0.0302182	0.0305718	0.0307192	0.0306549	0.0303744	0.0298745	0.0291534	0.0282106	0.0270473	0.0256662	0.0240716	0.0222695	0.0202676	0.0180752	
0.0125166	0.00994876	0.00721398	0.00432855	0.0013103	-0.00182162	-0.00504683	-0.00834398	-0.0116909	-0.015065	-0.0184432	-0.0218024	-0.0251197	-0.0283726	-0.0315393	-0.0345988	-0.037531	-0.0403173	-0.0429405	-0.045385	-0.0476369	-0.0496841	-0.0515164	-0.0531257	-0.0545058	-0.0556525	-0.0565636	-0.0572387	-0.0576795	-0.057889	-0.0578722	-0.0576354	-0.0571863	-0.0565335	-0.055687	-0.0546573	-0.0534556	-0.0520935	-0.0505831	-0.0489365	-0.0471656	-0.0452823	-0.0432983	-0.0412248	-0.0390725	-0.0368516	-0.0345717	-0.0322419	-0.0298704	-0.0274652	-0.0250335	-0.0225819	-0.0201169	-0.0176443	-0.0151698	-0.0126989	-0.010237	-0.00778965	-0.0053623	-0.0029608	-0.000591259	0.0017398	0.00402542	0.00625811	0.00842984	0.010532	0.0125555	0.0144906	0.0163272	0.0180546	0.0196618	0.0211378	0.0224712	0.0236506	0.024665	0.0255035	0.0261559	0.0266123	0.0268641	0.0269034	0.0267235	0.0263191	0.0256864	0.0248231	0.0237287	0.0224045	0.0208538	0.0190815	0.0170949	0.0149029	
0.00942007	0.0068253	0.004049	0.00110839	-0.00197743	-0.00518776	-0.00850046	-0.0118922	-0.0153387	-0.018815	-0.0222959	-0.0257558	-0.0291695	-0.0325122	-0.0357599	-0.0388897	-0.0418797	-0.0447097	-0.0473612	-0.0498177	-0.0520644	-0.054089	-0.0558814	-0.0574337	-0.0587404	-0.0597983	-0.0606065	-0.0611663	-0.0614811	-0.0615562	-0.0613987	-0.0610174	-0.0604224	-0.0596251	-0.0586378	-0.0574736	-0.0561461	-0.0546693	-0.0530572	-0.0513239	-0.0494828	-0.0475473	-0.04553	-0.0434426	-0.0412964	-0.0391013	-0.0368666	-0.0346006	-0.0323106	-0.0300031	-0.0276835	-0.0253566	-0.0230267	-0.0206973	-0.0183716	-0.0160526	-0.0137431	-0.0114459	-0.00916403	-0.00690096	-0.00466048	-0.00244703	-0.000265728	0.00187754	0.00397604	0.00602215	0.00800738	0.00992233	0.0117568	0.0134998	0.0151395	0.0166639	0.0180603	0.0193157	0.0204171	0.0213518	0.0221071	0.0226712	0.0230327	0.0231816	0.0231087	0.0228065	0.022269	0.0214919	0.0204729	0.0192118	0.0177104	0.015973	0.014006	0.011818	
0.00646981	0.00384994	0.00103266	-0.00196379	-0.005119	-0.00841066	-0.0118147	-0.0153058	-0.0188573	-0.0224418	-0.0260315	-0.0295984	-0.0331147	-0.0365532	-0.0398875	-0.0430924	-0.0461442	-0.0490208	-0.0517024	-0.0541712	-0.0564119	-0.0584115	-0.06016	-0.0616497	-0.062876	-0.0638366	-0.0645321	-0.0649654	-0.0651419	-0.0650693	-0.0647571	-0.0642166	-0.0634608	-0.0625038	-0.0613607	-0.0600474	-0.0585801	-0.0569755	-0.0552497	-0.053419	-0.0514986	-0.0495033	-0.0474468	-0.0453418	-0.0431997	-0.0410307	-0.0388436	-0.0366459	-0.0344438	-0.0322423	-0.030045	-0.0278548	-0.0256734	-0.0235019	-0.0213408	-0.0191903	-0.0170503	-0.0149209	-0.0128023	-0.0106951	-0.00860081	-0.00652141	-0.00445995	-0.00242054	-0.000408427	0.00156992	0.00350679	0.00539318	0.00721891	0.00897263	0.0106419	0.0122136	0.0136734	0.0150069	0.0161991	0.017235	0.0180996	0.0187786	0.0192582	0.0195254	0.0195688	0.0193782	0.0189453	0.0182635	0.0173287	0.0161388	0.0146943	0.0129982	0.0110561	0.00887635	
0.00371655	0.00107333	-0.00178477	-0.00483846	-0.00806597	-0.0114432	-0.0149442	-0.0185412	-0.0222052	-0.0259061	-0.0296134	-0.0332962	-0.036924	-0.0404668	-0.0438957	-0.047183	-0.0503027	-0.053231	-0.0559463	-0.0584295	-0.0606644	-0.0626376	-0.0643389	-0.065761	-0.0668998	-0.0677543	-0.0683265	-0.0686213	-0.0686461	-0.0684111	-0.0679284	-0.0672123	-0.0662786	-0.0651447	-0.0638287	-0.0623496	-0.0607265	-0.0589788	-0.0571254	-0.0551847	-0.0531742	-0.0511101	-0.0490077	-0.0468804	-0.0447402	-0.0425974	-0.0404603	-0.0383358	-0.0362288	-0.0341427	-0.0320793	-0.0300391	-0.0280214	-0.0260244	-0.0240458	-0.0220826	-0.0201316	-0.0181898	-0.0162543	-0.0143227	-0.0123936	-0.0104665	-0.00854205	-0.00662229	-0.00471077	-0.00281265	-0.000934706	0.000914599	0.00272518	0.00448538	0.00618208	0.00780089	0.00932627	0.0107418	0.0120305	0.0131749	0.0141576	0.0149614	0.0155696	0.0159668	0.0161383	0.0160713	0.0157548	0.01518	0.0143402	0.0132315	0.0118527	0.0102056	0.00829494	0.00612832	
0.00120716	-0.00145769	-0.00435679	-0.0074698	-0.0107735	-0.0142419	-0.0178469	-0.0215582	-0.0253441	-0.0291718	-0.0330075	-0.0368175	-0.040568	-0.044226	-0.0477598	-0.0511389	-0.0543349	-0.0573218	-0.0600761	-0.0625773	-0.0648081	-0.0667545	-0.068406	-0.0697557	-0.0708002	-0.0715397	-0.0719776	-0.072121	-0.0719796	-0.0715662	-0.0708958	-0.069986	-0.0688559	-0.0675261	-0.0660182	-0.0643546	-0.0625577	-0.06065	-0.0586533	-0.0565887	-0.0544758	-0.052333	-0.0501768	-0.0480219	-0.0458809	-0.0437641	-0.0416797	-0.0396336	-0.0376296	-0.0356692	-0.0337524	-0.031877	-0.0300396	-0.0282355	-0.0264591	-0.0247039	-0.0229634	-0.021231	-0.0195003	-0.0177658	-0.0160228	-0.0142677	-0.0124988	-0.0107156	-0.00891979	-0.00711499	-0.00530688	-0.00350324	-0.00171397	4.89922e-05	0.00177182	0.00343896	0.0050333	0.0065365	0.00792924	0.00919154	0.0103032	0.011244	0.0119942	0.0125351	0.012849	0.01292	0.0127342	0.0122798	0.0115478	0.0105321	0.00922961	0.00764053	0.00576848	0.00362052	
-0.00101502	-0.00369976	-0.00664037	-0.00981537	-0.0131999	-0.0167662	-0.0204836	-0.0243192	-0.0282384	-0.032205	-0.0361821	-0.0401325	-0.044019	-0.0478054	-0.0514565	-0.054939	-0.0582216	-0.0612758	-0.0640761	-0.0666003	-0.0688298	-0.0707498	-0.0723497	-0.0736227	-0.0745662	-0.0751816	-0.075474	-0.0754526	-0.0751297	-0.0745209	-0.0736446	-0.0725217	-0.0711749	-0.0696286	-0.0679083	-0.0660399	-0.0640497	-0.0619635	-0.0598064	-0.0576024	-0.0553738	-0.0531411	-0.0509226	-0.0487342	-0.0465893	-0.0444983	-0.0424693	-0.0405072	-0.0386146	-0.0367911	-0.0350345	-0.03334	-0.031701	-0.0301097	-0.0285567	-0.0270319	-0.025525	-0.0240255	-0.0225232	-0.0210087	-0.019474	-0.0179122	-0.0163184	-0.0146896	-0.0130254	-0.0113276	-0.0096004	-0.00785097	-0.00608888	-0.00432629	-0.00257775	-0.000860066	0.000808009	0.00240602	0.00391216	0.00530367	0.00655722	0.00764936	0.00855699	0.00925776	0.00973062	0.00995616	0.00991713	0.00959878	0.00898924	0.00807985	0.00686542	0.00534444	0.00351921	0.001396	
