2.415148966697268751e+00	4.193371168666938154e+00	6.525867720567330998e+00	9.690952041056231536e+00	1.397058605966820899e+01	1.964779140066550411e+01	2.700387067437739219e+01	3.631545692759088695e+01	4.785141683373129950e+01	6.186964145868196852e+01	7.861376712508945275e+01	9.830987763642779953e+01	1.211632474473362322e+02	1.473551927500612635e+02	1.770401033216581936e+02	2.103427317652663078e+02	2.473558179547739257e+02	2.881381245974051240e+02	3.327129545486109805e+02	3.810672117301418780e+02	4.331510552452568845e+02	4.888781809390812327e+02	5.481267466903972263e+02	6.107409379782972110e+02	6.765331495763995235e+02	7.452867389267528324e+02	8.167592872983331063e+02	8.906862884062197736e+02	9.667851700746070946e+02	1.044759545359539288e+03	1.124303584017158755e+03	1.205106394806593016e+03	1.286856312688148591e+03	1.369244993706337482e+03	1.451971230213915305e+03	1.534744415556236163e+03	1.617287600838363460e+03	1.699340103661876356e+03	1.780659648146571726e+03	1.861024026641529417e+03	1.940232294038315558e+03	2.018105508026183315e+03	2.094487053897280475e+03	2.169242590820848363e+03	2.242259652202447342e+03	2.313446969541631461e+03	2.382733541682886425e+03	2.450067516477275149e+03	2.515414935383682860e+03	2.578758346549424004e+03
2.441784533972919391e+00	4.346583655838061055e+00	7.020862153906024083e+00	1.085291921282625971e+01	1.623426148749702236e+01	2.355524059341492560e+01	3.320039318338120893e+01	4.554352656058952675e+01	6.094260870278412767e+01	7.973453861075536508e+01	1.022298901955658437e+02	1.287077394245285404e+02	1.594106989298023223e+02	1.945402954244218279e+02	2.342528317437101464e+02	2.786558759272484167e+02	3.278055135210026947e+02	3.817044856095789100e+02	4.403013139087969989e+02	5.034904859798726307e+02	5.711137394038809134e+02	6.429624451092050776e+02	7.187810491791517506e+02	7.982714916571319463e+02	8.810984829171552519e+02	9.668954849866870518e+02	1.055271219786269512e+03	1.145816508467627045e+03	1.238111240164995706e+03	1.331731268898388862e+03	1.426255051307124177e+03	1.521269856500546439e+03	1.616377405147907211e+03	1.711198829385043382e+03	1.805378872336306813e+03	1.898589282979118707e+03	1.990531399284754798e+03	2.080937922864070970e+03	2.169573948018451574e+03	2.256237266952007303e+03	2.340758079233219632e+03	2.422998137319923444e+03	2.502849445649112567e+03	2.580232606458147984e+03	2.655094863746890496e+03	2.727407998292149387e+03	2.797166022973075997e+03	2.864382921224897473e+03	2.929090274578589742e+03	2.991335045865181655e+03
2.471703294712499943e+00	4.536361567272045647e+00	7.644102015491593960e+00	1.232220077814681325e+01	1.909948994407344003e+01	2.849932674668681187e+01	4.103212321656329920e+01	5.718752874063883951e+01	7.742638937367270557e+01	1.021726403387217488e+02	1.318053197461941295e+02	1.666509195449028482e+02	2.069763112179768427e+02	2.529824958589506423e+02	3.047994283690708244e+02	3.624821515645797376e+02	4.260084468537382349e+02	4.952781638319756894e+02	5.701143331729522288e+02	6.502660981922674637e+02	7.354134246079370314e+02	8.251734702552059844e+02	9.191084222875341538e+02	1.016734543997621813e+03	1.117532122080881891e+03	1.220955970972265504e+03	1.326446136146819754e+03	1.433438443876836118e+03	1.541374569518118051e+03	1.649711336815747927e+03	1.757929011249992755e+03	1.865538413716728428e+03	1.972086744157462135e+03	2.077162062355705984e+03	2.180396438413000851e+03	2.281467822768837777e+03	2.380100753970168626e+03	2.476065992529487175e+03	2.569179275992311887e+03	2.659299313415503548e+03	2.746325204296361790e+03	2.830193396008834952e+03	2.910874359728027230e+03	2.988369142215532975e+03	3.062705747213565701e+03	3.133935696556018684e+03	3.202130504265136551e+03	3.267378556254393061e+03	3.329781974554910903e+03	3.389453891453742926e+03
2.506053332197992312e+00	4.769616919444937153e+00	8.417797267873027067e+00	1.415019208079092117e+01	2.266441908187151455e+01	3.464520347121461441e+01	5.075285172680942480e+01	7.161129632742687079e+01	9.779595417636588195e+01	1.298216996835912198e+02	1.681313064878522709e+02	2.130847538293535024e+02	2.649498185818499110e+02	3.238943763157379294e+02	3.899808101434702508e+02	4.631628720491196987e+02	5.432852582091650220e+02	6.300860506285373503e+02	7.232020485543570203e+02	8.221768734670642971e+02	9.264715918473173133e+02	1.035477471297657303e+03	1.148530379736037958e+03	1.264926261408037590e+03	1.383937085294078088e+03	1.504826661849312359e+03	1.626865759615362322e+03	1.749346025944291569e+03	1.871592306343194423e+03	1.992973071660358528e+03	2.112908771191583128e+03	2.230878044238878829e+03	2.346421833111563501e+03	2.459145509868781119e+03	2.568719207370108052e+03	2.674876588380393514e+03	2.777412313203108170e+03	2.876178479912521652e+03	2.971080272236372366e+03	3.062071123167235328e+03	3.149147531066102601e+03	3.232343776748710752e+03	3.311726736943532160e+03	3.387390777229310515e+03	3.459452936971864801e+03	3.528048490782561203e+03	3.593327036979666445e+03	3.655448497399770076e+03	3.714579984665436314e+03	3.770893432067675803e+03
2.545945921759076302e+00	5.053597845310158654e+00	9.365529953474462488e+00	1.639153867723343083e+01	2.703314556420810533e+01	4.216719808760298349e+01	6.262866344708727695e+01	8.919296244120855022e+01	1.225582925809096650e+02	1.633284869124456122e+02	2.119970364702093946e+02	2.689329579274681805e+02	3.343692023917909637e+02	4.083942669964493462e+02	4.909475824778446622e+02	5.818191070638750944e+02	6.806533657932541246e+02	7.869579473575089423e+02	9.001162256186307786e+02	1.019403831318988750e+03	1.144008184371740754e+03	1.273050228159918561e+03	1.405607399277716240e+03	1.540736832726183593e+03	1.677497832479405133e+03	1.814972744830502734e+03	1.952285515149234470e+03	2.088617400309814457e+03	2.223219507809470542e+03	2.355422027993910433e+03	2.484640212336416425e+03	2.610377288770249834e+03	2.732224647289565837e+03	2.849859648320796168e+03	2.963041551235930910e+03	3.071605938850726488e+03	3.175458053802695758e+03	3.274565617870306141e+03	3.368951078679730472e+03	3.458684100452600887e+03	3.543874091885831604e+03	3.624662951761294153e+03	3.701218854088629087e+03	3.773729892584897243e+03	3.842398849120281284e+03	3.907438304305248948e+03	3.969067048210587927e+03	4.027505347056775918e+03	4.082973899319641532e+03	4.135689438781880199e+03
2.592487545733464405e+00	5.395934694879137794e+00	1.051229897470591013e+01	1.910412998856384803e+01	3.231554184419895392e+01	5.124825115103260487e+01	7.693662435115516018e+01	1.103223554377492235e+02	1.522295652977836937e+02	2.033412664910283070e+02	2.641782500844994388e+02	3.350815016243267905e+02	4.161992218409142197e+02	5.074794011451789970e+02	6.086686723354471269e+02	7.193178523939648130e+02	8.387942039998055179e+02	9.663000337085562705e+02	1.100896837433903329e+03	1.241533847548322910e+03	1.387079566618693207e+03	1.536354720558600548e+03	1.688165035638866811e+03	1.841332348855426289e+03	1.994722766091541416e+03	2.147270863067050414e+03	2.297999277872058883e+03	2.446033348935205140e+03	2.590610804567471405e+03	2.731086764896730983e+03	2.866934501641563656e+03	2.997742628857516593e+03	3.123209309624781326e+03	3.243134305870631579e+03	3.357409461684922007e+03	3.466008279911950922e+03	3.568974987262666673e+03	3.666413932976337037e+03	3.758478928367436311e+03	3.845363714274923495e+03	3.927292782337832705e+03	4.004513554405874856e+03	4.077288912498232548e+03	4.145891336903416232e+03	4.210597830693599462e+03	4.271684422674172311e+03	4.329425615345859114e+03	4.384085546434303978e+03	4.435923584275192297e+03	4.485187434629422569e+03
2.646800105969186578e+00	5.804667617068604457e+00	1.188453847325281210e+01	2.234905520655803102e+01	3.862702659546238948e+01	6.207926952376086405e+01	9.396333941140255774e+01	1.353982145272580055e+02	1.873302698712629137e+02	2.505020999623808109e+02	3.254258851479709165e+02	4.123630036484259449e+02	5.113114417288239224e+02	6.220022343145766399e+02	7.439056877646941075e+02	8.762475302432136459e+02	1.018034460412217641e+03	1.168087895762254448e+03	1.325084134806170823e+03	1.487598711854395106e+03	1.654152491568978121e+03	1.823257038312789518e+03	1.993457001065400391e+03	2.163367630495754383e+03	2.331706056641313353e+03	2.497315492114352310e+03	2.659182096396531051e+03	2.816444702254927051e+03	2.968398036457974740e+03	3.114490266621098272e+03	3.254315970578201359e+03	3.387605577931014523e+03	3.514212416461646171e+03	3.634098274059003870e+03	3.747318202121292870e+03	3.854005712538320040e+03	3.954358187965133766e+03	4.048623518923381198e+03	4.137087701452656802e+03	4.220064179043254626e+03	4.297883901763676477e+03	4.370888160050259103e+03	4.439420274335123395e+03	4.503821754367698304e+03	4.564428260353101905e+03	4.621560966874994847e+03	4.675532472988527843e+03	4.726639386967260180e+03	4.775158209978993000e+03	4.821353688402337866e+03
2.710034086595130898e+00	6.288263137607200903e+00	1.351012011540376001e+01	2.619053464264623443e+01	4.608829523956570995e+01	7.485841400081154973e+01	1.140034098597252950e+02	1.648252718674795574e+02	2.283802738447201932e+02	3.054391153612812104e+02	3.964549877031257097e+02	5.015420442620295489e+02	6.204663545285322925e+02	7.526507397742522016e+02	8.971939725567834785e+02	1.052903761472910446e+03	1.218341862300510684e+03	1.391878693013461998e+03	1.571754112287465887e+03	1.756140632980495184e+03	1.943205340083640067e+03	2.131167120961284127e+03	2.318346467378333728e+03	2.503205910509226214e+03	2.684380075316591956e+03	2.860695171226670936e+03	3.031178454292811693e+03	3.195058852752128587e+03	3.351760140618209789e+03	3.500888344307141324e+03	3.642215104856837570e+03	3.775658337464404212e+03	3.901261768755811772e+03	4.019174325618055718e+03	4.129630423535424598e+03	4.232930960153361411e+03	4.329426921909469456e+03	4.419504249359869391e+03	4.503571389422024367e+03	4.582047343710917630e+03	4.655354081321161175e+03	4.723910084817501229e+03	4.788119585886327513e+03	4.848375934063850764e+03	4.905051336853190151e+03	4.958499536157480179e+03	5.009054378706527132e+03	5.057027769586963586e+03	5.102696123462542346e+03	5.146336464905711182e+03
2.783381831492711012e+00	6.855611817711769085e+00	1.541688112756383866e+01	3.070328545748967031e+01	5.487184410313928140e+01	8.982651496810673564e+01	1.366300525487973516e+02	1.978356558913266383e+02	2.611786288112962211e+02	3.379205692492847106e+02	4.029835490065163413e+02	5.988204198173519899e+02	1.062765468800660983e+03	6.823321382534097665e+02	7.060493111414152736e+02	-3.559192797024635947e+05	3.861344456656062221e+02	-1.420342533145603966e+03	-1.067928515439652841e+02	-6.980635079247794295e+01	-6.558127431467127053e+02	3.720473931203228091e+01	-1.766516471029281092e+02	-2.248822308002654680e+01	-3.808682187731213276e+01	4.435062768055343696e+01	4.621656221983167967e+01	6.866241498215692296e+00	-2.055307684085793341e+01	5.841213988994393702e+00	2.802888570662633860e+00	3.344383347236024928e+00	-2.705878514913844235e+00	-1.497419229013134290e+00	-4.089381708824570971e+00	-8.980101902250186008e-01	-7.796446116244057922e-01	-1.053586591051000632e+01	-6.224137835772135530e-01	-5.708152287789044488e-01	1.126932460309032269e+00	-7.397599024785967980e-01	8.352130496570973506e+00	-1.561281378849652957e-01	-1.412945290626836103e-01	2.126421912151358895e-01	9.824506734304150335e-02	1.970068798083557671e-01	-6.378015924028558603e-02	-5.333870646859973919e-01
7.685007909720621422e-01	9.076907575188347677e-01	9.630354919740709008e-01	9.732012869529071963e-01	9.569254985908314248e-01	9.180813238370483242e-01	8.561165170131201929e-01	7.717049960704333023e-01	6.696072484310123807e-01	5.587423645542530792e-01	4.496192281047910466e-01	3.509460307403456381e-01	2.676270428801321155e-01	2.008154665295459607e-01	1.491651109478577264e-01	1.101954817401837039e-01	8.123380802098317810e-02	5.989170900357836808e-02	4.422636353259735975e-02	3.273841130982018538e-02	2.430533306509504582e-02	1.810109891206611657e-02	1.352339268630618589e-02	1.013480183132504757e-02	7.617933982049048328e-03	5.742209187698482480e-03	4.339704748275784001e-03	3.287738839845143635e-03	2.496360313706941919e-03	1.899368238814153368e-03	1.447856462405054754e-03	1.105561086690275748e-03	8.454960008880905422e-04	6.475105921313152385e-04	4.965097343747146980e-04	3.811511587870064759e-04	2.928883124031287483e-04	2.252642947580742617e-04	1.733890275931980474e-04	1.335506996483061624e-04	1.029260065445228956e-04	7.936336335535351509e-05	6.122021703427123793e-05	4.724060870613228758e-05	3.646278158484709246e-05	2.814928802726255721e-05	2.173399454011428156e-05	1.678181319448148338e-05	1.295804262170681997e-05	1.000498264206224703e-05
7.087982297427264378e-01	8.252045606141649170e-01	8.649628966481857084e-01	8.668282834646785506e-01	8.456251709722798493e-01	8.030995101175194550e-01	7.383416745652164881e-01	6.530064034596527733e-01	5.535001399819823309e-01	4.498882534700865410e-01	3.523746306809694695e-01	2.680064239053762676e-01	1.995996617607435630e-01	1.466600144710488440e-01	1.069502348395928309e-01	7.773857650816443088e-02	5.648561264732625264e-02	4.110444297647900674e-02	2.998942943741508133e-02	2.195004607497593602e-02	1.612151886993486161e-02	1.188238880872251151e-02	8.788129376781970634e-03	6.521061554282754982e-03	4.853838300452736551e-03	3.623303202660367681e-03	2.711945190199983695e-03	2.034789259268975602e-03	1.530131793779564110e-03	1.152980683043701091e-03	8.703959299858626689e-04	6.581672323717524574e-04	4.984347040690274367e-04	3.779773775542435012e-04	2.869765292710615870e-04	2.181181519107733226e-04	1.659387843216323765e-04	1.263467670132139284e-04	9.627052214747675680e-05	7.339921002526197252e-05	5.599084369869146102e-05	4.272985930832008103e-05	3.262107919310592858e-05	2.491054920387724455e-05	1.902628658549267607e-05	1.453382465311404117e-05	1.110278551022522435e-05	8.481693969862729395e-06	6.478965372443477963e-06	4.948529280262710283e-06
6.506198995199979906e-01	7.460776585101146496e-01	7.732578161514874759e-01	7.689980454333329440e-01	7.442549926866890431e-01	6.991656714282622476e-01	6.328996621412436019e-01	5.483534188656893349e-01	4.534525248207070258e-01	3.588178431262516455e-01	2.736514281066974030e-01	2.030335999778569156e-01	1.479023887885954902e-01	1.065921797136981097e-01	7.642987163566912490e-02	5.473363952448968145e-02	3.924284402894093887e-02	2.821068716071060620e-02	2.034965685960639023e-02	1.473489068797515823e-02	1.071080363494673372e-02	7.815384240903285040e-03	5.723456590846469870e-03	4.205820413428787603e-03	3.100427641025370589e-03	2.292252254801191262e-03	1.699284322476426762e-03	1.262785129212339822e-03	9.404916325728606341e-04	7.018604230956164902e-04	5.247244483206918355e-04	3.929315955814445776e-04	2.946685606845058682e-04	2.212652920945240814e-04	1.663381395532023601e-04	1.251729259810276411e-04	9.427881870751418495e-05	7.106438027367915954e-05	5.360142532673276098e-05	4.045225960657940271e-05	3.054286199999655559e-05	2.306949983379963688e-05	1.742976349956969426e-05	1.317149819468168198e-05	9.954894647567405277e-06	7.524283958539849400e-06	5.687108533497712828e-06	4.298213278120298880e-06	3.248090466581577705e-06	2.454069169884236548e-06
5.943917492841529482e-01	6.711236759762871928e-01	6.884680374972377281e-01	6.798005725907273478e-01	6.525899892025456284e-01	6.058746517110534802e-01	5.392686199456373508e-01	4.570430060031794306e-01	3.683479837192055184e-01	2.837169240825383465e-01	2.108353564771644761e-01	1.527969812482865009e-01	1.090415117537185952e-01	7.719767116816787789e-02	5.449993030990823301e-02	3.849546753260713744e-02	2.725891219877675173e-02	1.937163195287765899e-02	1.382310555348554085e-02	9.905911215328319294e-03	7.128651714725419211e-03	5.150699424689767630e-03	3.735634647507629375e-03	2.718833967134165648e-03	1.985172544717723944e-03	1.453751474940101658e-03	1.067437312410798042e-03	7.856793387222543029e-04	5.795575788915849173e-04	4.283521465215841531e-04	3.171540310029885264e-04	2.351922135282251652e-04	1.746560937170618373e-04	1.298622838157527577e-04	9.666214556581638972e-05	7.201853565296584476e-05	5.370210076574576558e-05	4.007245702619319488e-05	2.991992396725719970e-05	2.235064811889788308e-05	1.670294591862736227e-05	1.248619632233862343e-05	9.336079793751597886e-06	6.981706523976316063e-06	5.221418878491935320e-06	3.904940583489322486e-06	2.920181969396487794e-06	2.183469284283793201e-06	1.632297691427950916e-06	1.219948167539708731e-06
